URL,Status Code,Content-Type
https://spark.adobe.com/page/HQZMw7o1OtNGm/,200,text/html
https://soton.idm.oclc.org/login?url=https://link.gale.com/apps/INDA?u=unisoton,200,text/html
https://sotonac.sharepoint.com/teams/AuthorshipContributionandPublishing,403,text/plain; charset=utf-8
https://www.buzzfeed.com/carlygannon/answer-some-questions-and-find-out-what-font-matc-htcw4ui27,200,text/html; charset=utf-8
https://archive.org/details/audio_music,Error,"Cannot connect to host archive.org:443 ssl:True [SSLCertVerificationError: (1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1000)')]"
https://doaj.org/,200,text/html; charset=utf-8
https://www.coursera.org/learn/statistical-inferences,200,text/html
https://www.youtube.com/watch?v=5Rv9z7Mp4kg,200,text/html; charset=utf-8
https://www.southampton.ac.uk/library,200,text/html; charset=utf-8
https://sotonac-my.sharepoint.com/:v:/r/personal/arr1y12_soton_ac_uk/Documents/Stream%20Migrated%20Videos/eCoffee/eCoffee%20@%20SGH_%20Tools%20for%20interactive%20teaching-20221013_033317.mp4?csf=1&web=1&e=8LTyxi&nav=eyJyZWZlcnJhbEluZm8iOnsicmVmZXJyYWxBcHAiOiJTdHJlYW1XZWJBcHAiLCJyZWZlcnJhbFZpZXciOiJTaGFyZURpYWxvZyIsInJlZmVycmFsQXBwUGxhdGZvcm0iOiJXZWIiLCJyZWZlcnJhbE1vZGUiOiJ2aWV3In19,403,text/plain; charset=utf-8
https://ardc.edu.au/resource/data-and-software-citation/,200,text/html; charset=UTF-8
https://ecu.au.libguides.com/systematic-reviews/keeping-up-to-date-and-alerts,200,text/html; charset=UTF-8
https://www.vads.ac.uk/,Error,"Cannot connect to host www.vads.ac.uk:443 ssl:True [SSLCertVerificationError: (1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1000)')]"
https://www.southampton.ac.uk/archives/about/index.page,200,text/html; charset=utf-8
https://creativecommons.org/licenses/by/4.0,200,text/html
http://android.appstorm.net/roundups/utilities-roundups/10-powerful-audio-recording-apps/,Error,Cannot connect to host android.appstorm.net:80 ssl:default [Name or service not known]
https://es-la.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Fshare_channel%2F%3Ftype%3Dreshare%26link%3Dhttps%253A%252F%252Fgeneric.wordpress.soton.ac.uk%252Fdigital-learning%252F2022%252F05%252F06%252Fblackboard-and-vle-awards-10th-anniversary%252F%26app_id%3D966242223397117%26source_surface%3Dexternal_reshare%26display%26hashtag,200,"text/html; charset=""utf-8"""
https://southampton.libapps.com/libapps/login.php?site_id=4139&target=,200,text/html; charset=UTF-8
https://community.adobe.com/t5/acrobat-discussions/audio-controls-not-working/m-p/11367377,200,text/html;charset=UTF-8
http://www.researchdirectorate.org.uk/merg/documents/A%20Step%20by%20Step%20Guide%20to%20Conducting%20a%20Survey.pdf,404,text/html
https://soton.idm.oclc.org/login?url=https://uk.sagepub.com/en-gb/eur/sage-choice,200,text/html
https://www.microsoft.com/en-gb/store/p/office-lens/9wzdncrfj3t8,200,text/html; charset=utf-8
"https://soton.idm.oclc.org/login?url=https://search.ebscohost.com/login.aspx?authtype=ip,shib&custid=s3879645&groupid=main&profile=ehost&defaultdb=ram",200,text/html
https://sotonac.sharepoint.com/:b:/r/teams/Pure/Shared%20Documents/Manuals/Pure%20Manual%20for%20Researchers_v1.12.pdf?csf=1&e=BwMgD6,403,text/plain; charset=utf-8
https://www.mein.academy/,Error,Cannot connect to host www.mein.academy:443 ssl:default [Name or service not known]
https://www.globalindexmedicus.net/,200,text/html; charset=UTF-8
https://southampton.on.worldcat.org/oclc/859196321,200,text/html;charset=utf-8
https://creativecommons.org/licenses/by-nc/4.0/legalcode,200,text/html
https://go.gale.com/ps/start.do?p=STHA&u=unisoton,200,text/xml;charset=UTF-8
http://www.fiftythree.com/pencil,Error,Cannot connect to host www.fiftythree.com:80 ssl:default [Name or service not known]
http://go.euromonitor.com/rs/805-KOK-719/images/Passport-User-Guide.pdf?mkt_tok=eyJpIjoiTUdNMFpqRTFPRGN6WkRZMiIsInQiOiI0UGFVU3U2QWFQUUJrOUlzbnVMY1c1R041RXE4c2lta3ZYdzRLcThWdWNaTDlLeDhlcjUxdG9qTEJcL2hsWlZ4Y1RTNzFjdEdTOW1GUUl5czc3Sk9qRG5aRkRDejBBYWV4a0lCeE9MV0ZyUEU9In0%3D,200,application/pdf
https://www.coursera.org/learn/reproducible-research,200,text/html
https://www.cessda.eu/Training/Training-Resources/Library/Data-Management-Expert-Guide,200,text/html; charset=utf-8
https://www.southampton.ac.uk/global-connections.page,200,text/html; charset=utf-8
https://www.southampton.ac.uk/alumni-supporters/benefits/alumni-card.page,200,text/html; charset=utf-8
https://forums.zotero.org/discussions,200,text/html; charset=utf-8
https://twitter.com/ReproducibiliT,200,text/html; charset=utf-8
https://www.thinglink.com/card/1547187346431016963,200,text/html;charset=UTF-8
https://soton.idm.oclc.org/login?url=https://doi.org/10.1126/science.abg0894,200,text/html
http://www.nlm.nih.gov/bsd/disted/pubmedtutorial/,200,text/html; charset=utf-8
https://pt-br.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Fshare_channel%2F%3Ftype%3Dreshare%26link%3Dhttp%253A%252F%252Fgeneric.wordpress.soton.ac.uk%252Fdigital-learning%252F2019%252F03%252F26%252Fecoffee-sgh-18%252F%26app_id%3D966242223397117%26source_surface%3Dexternal_reshare%26display%26hashtag,200,"text/html; charset=""utf-8"""
https://blog.vive.com/us/2019/02/05/look-vr-medical-nursing-student-training/,200,text/html; charset=utf-8
https://southampton.libapps.com/libapps/login.php?site_id=512&target64=L2xpYmd1aWRlcy9hZG1pbl9jLnBocD9nPTEzMTI4MCZwPTQ2ODYzNzE=,200,text/html; charset=UTF-8
https://vrtodaymagazine.com/medical-virtual-reality/,404,text/html; charset=UTF-8
https://connect.ebsco.com/s/article/Creating-a-Search-Alert-in-EBSCOhost-Tutorial?language=en_US,200,text/html;charset=UTF-8
https://southampton.on.worldcat.org/oclc/1313713095,200,text/html;charset=utf-8
https://soton.idm.oclc.org/login?url=https://search.proquest.com/asfa/search?accountid=13963&language=en,200,text/html
https://www.southampton.ac.uk/isolutions/getting-help/index.page,200,text/html; charset=utf-8
http://creativecommons.org/licenses/by-nc/4.0,200,text/html
https://twitter.com/learnsoton/status/1518555435791486976,200,text/html; charset=utf-8
https://rise.articulate.com/share/mlHNMfnDgvI5WzgccG_-60l8iHDKk3tQ#/lessons/iAZuzC0K3ZQ29ECQyCHt8KjIhcexaMr_,200,text/html
https://www.whatsapp.com/security,200,"text/html; charset=""utf-8"""
https://www.southampton.ac.uk/legalservices/what-we-do/data-protection-and-foi.page,200,text/html; charset=utf-8
https://support.panopto.com/15/viewer/bookmarks,200,text/html;charset=UTF-8
https://www.icpsr.umich.edu/web/about/cms/1576,200,text/html;charset=UTF-8
https://twitter.com/learnsoton/status/1518554232093294594,200,text/html; charset=utf-8
https://eur03.safelinks.protection.outlook.com/?url=https%3A%2F%2Fthinkchecksubmit.org%2F&data=04%7C01%7CV.J.Fenerty%40soton.ac.uk%7Cf1756c66182847206d9708d942213955%7C4a5378f929f44d3ebe89669d03ada9d8%7C0%7C0%7C637613532718813727%7CUnknown%7CTWFpbGZsb3d8eyJWIjoiMC4wLjAwMDAiLCJQIjoiV2luMzIiLCJBTiI6Ik1haWwiLCJXVCI6Mn0%3D%7C1000&sdata=WT7%2BsouLa%2F%2B3BeWl%2BR9PTZ%2B5GF1%2BkxcuRj8pQb8IrSU%3D&reserved=0,200,text/html; charset=UTF-8
https://creativecommons.org/share-your-work/licensing-types-examples/#by,200,text/html; charset=UTF-8
http://www.dailyecho.co.uk/,200,text/html; charset=UTF-8
https://twitter.com/learnsoton/status/1518556698641932288,200,text/html; charset=utf-8
https://www.acm.org/publications/openaccess#h-apc-eligible-article-types,403,text/html; charset=UTF-8
https://www.southampton.ac.uk/digital-learning/contact-us/staff/tms2g12.page,200,text/html; charset=utf-8
http://www.zeplerinstitute.ac.uk/research,200,text/html; charset=UTF-8
https://ukdataservice.ac.uk/learning-hub/research-data-management/ethical-issues/consent-for-data-sharing/,200,text/html; charset=UTF-8
https://southampton.libapps.com/libapps/login.php?site_id=512&target64=L2xpYmd1aWRlcy9hZG1pbl9jLnBocD9nPTY2NTIyOCZwPTQ3MDk1MTQ=,200,text/html; charset=UTF-8
https://bbtlceurope.com/,Error,"Cannot connect to host bbtlceurope.com:443 ssl:True [SSLCertVerificationError: (1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'bbtlceurope.com'. (_ssl.c:1000)"")]"
http://emeaclientservices@fitchsolutions.com,200,text/html; charset=UTF-8
https://www.whatsapp.com/security/advisories,200,"text/html; charset=""utf-8"""
https://www.vevox.com/,200,text/html; charset=utf-8
https://www.icpsr.umich.edu/icpsrweb/content/deposit/guide/,201,text/html;charset=UTF-8
https://www.epistemonikos.org/en/,200,text/html; charset=UTF-8
http://www.doi.org/,200,text/html
https://creativecommons.org/licenses/by-nc-nd/4.0/legalcode,200,text/html
https://soton.idm.oclc.org/login?url=https://www.nature.com/articles/d41586-020-02462-7,200,text/html
https://mediaxing.wordpress.com/,200,text/html; charset=UTF-8
https://sotonac.sharepoint.com/teams/ResourceSpecificPasswords,403,text/plain; charset=utf-8
https://www.southampton.ac.uk/about/our-people/technical-staff.page,200,text/html; charset=utf-8
https://ico.org.uk/media/1061/anonymisation-code.pdf,200,application/pdf
https://southampton.libapps.com/libapps/login.php?site_id=512&target64=L2xpYmd1aWRlcy9hZG1pbl9jLnBocD9nPTEzMTI5NyZwPTQ4MDExNjc=,200,text/html; charset=UTF-8
https://www.doabooks.org/doab,Error,
https://www.ukri.org/funding/information-for-award-holders/data-policy/common-principles-on-data-policy/,404,text/html; charset=UTF-8
https://community.blackboard.com/,200,text/html; charset=UTF-8
https://link.springer.com/article/10.1007/s13194-021-00362-9,200,text/html;charset=utf-8
https://www.skillsforstudy.com/introduction-modules,200,text/html; charset=UTF-8
https://www.qub.ac.uk/elearning/transition-skills/,200,text/html; charset=UTF-8
https://eur03.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ukri.org%2Four-work%2Fsupporting-healthy-research-and-innovation-culture%2Fopen-research%2F&data=04%7C01%7CResearchData%40soton.ac.uk%7Cf3c0f528f8464d208f9908d91a005315%7C4a5378f929f44d3ebe89669d03ada9d8%7C0%7C0%7C637569410965975030%7CUnknown%7CTWFpbGZsb3d8eyJWIjoiMC4wLjAwMDAiLCJQIjoiV2luMzIiLCJBTiI6Ik1haWwiLCJXVCI6Mn0%3D%7C1000&sdata=PY7ZSyYYz%2FRmkKXs%2BsWRBj54zO67ci73SGUtnRLnuZg%3D&reserved=0,200,text/html; charset=UTF-8
https://archive.org/details/television,Error,"Cannot connect to host archive.org:443 ssl:True [SSLCertVerificationError: (1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1000)')]"
https://southampton.libapps.com/libapps/login.php?site_id=512&target64=L2xpYmd1aWRlcy9hZG1pbl9jLnBocD9nPTY2Njc3NCZwPTQ3MjczMDg=,200,text/html; charset=UTF-8
https://accessibility-helper.co.il/,200,text/html
https://twitter.com/learnsoton/status/1518551704156921856,200,text/html; charset=utf-8
https://ko-kr.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Fshare_channel%2F%3Ftype%3Dreshare%26link%3Dhttp%253A%252F%252Fgeneric.wordpress.soton.ac.uk%252Fdigital-learning%252F2020%252F04%252F29%252Fwhat-do-this-years-blackboard-vle-awards-tell-us-about-remote-learning%252F%26app_id%3D966242223397117%26source_surface%3Dexternal_reshare%26display%26hashtag,200,"text/html; charset=""utf-8"""
https://soton.idm.oclc.org/login?url=https://search.proquest.com/oceanic/search?accountid=13963&language=en,200,text/html
https://forms.office.com/r/wdv4Eafep4,200,text/html; charset=utf-8
https://southampton.libapps.com/libapps/login.php?site_id=512&target64=L2xpYmd1aWRlcy9hZG1pbl9jLnBocD9nPTY2ODYzMyZwPTQ3OTUyNzM=,200,text/html; charset=UTF-8
https://clarivate.libguides.com/endnote_training/endnote_online,200,text/html; charset=UTF-8
http://www.aomrc.org.uk/statements/topol-review-academy-response/,200,text/html; charset=UTF-8
https://sotonac.sharepoint.com/teams/Office365/SitePages/O365-Learning-Teams(new).aspx,403,text/plain; charset=utf-8
https://www.southampton.ac.uk/isolutions/getting-help/tech-hubs.page,200,text/html; charset=utf-8
http://udlguidelines.cast.org/,200,text/html; charset=UTF-8
http://edutechwiki.unige.ch/en/8_learning_events_model,200,text/html; charset=UTF-8
https://soton.idm.oclc.org/login?url=http://www.nerc.ac.uk/research/sites/data/,200,text/html
https://sotonac.sharepoint.com/teams/InformationGovernanceDataProtection/SitePages/FAQs.aspx,403,text/plain; charset=utf-8
https://abc-ld.org/,200,text/html; charset=UTF-8
https://elearn.southampton.ac.uk/blackboard/groupsmartviews/,404,text/html; charset=UTF-8
https://soton.idm.oclc.org/login?url=https://clients.mintel.com/,200,text/html
http://the12appsofchristmas.zohosites.com/,410,text/html
https://de-de.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Fshare_channel%2F%3Ftype%3Dreshare%26link%3Dhttp%253A%252F%252Fgeneric.wordpress.soton.ac.uk%252Fdigital-learning%252Fevents%252F%26app_id%3D966242223397117%26source_surface%3Dexternal_reshare%26display%26hashtag,200,"text/html; charset=""utf-8"""
http://help.ft.com/#axzz435IkpbTL,403,text/html; charset=UTF-8
https://creativecommons.org/2020/01/06/cc-search-browser-extension/,200,text/html; charset=UTF-8
https://www.southampton.ac.uk/hr/services/data-protection/data-protection.page,200,text/html; charset=utf-8
https://www.southampton.ac.uk/digital-learning/contact-us/index.page?,200,text/html; charset=utf-8
https://search.ebscohost.com/login.aspx?authtype=guest&custid=ns124040&groupid=main&profile=hee_eds,200,text/html; charset=utf-8
https://themify.me/,200,text/html; charset=UTF-8
https://www.bl.uk/ethos-and-theses,404,text/html
https://eur03.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.linkedin.com%2Flearning%2Fsearch%3Fkeywords%3Dtracking%2520urls%26spellcheck%3Dfalse%26u%3D35146660&data=04%7C01%7CV.J.Fenerty%40soton.ac.uk%7Cf1756c66182847206d9708d942213955%7C4a5378f929f44d3ebe89669d03ada9d8%7C0%7C0%7C637613532718843594%7CUnknown%7CTWFpbGZsb3d8eyJWIjoiMC4wLjAwMDAiLCJQIjoiV2luMzIiLCJBTiI6Ik1haWwiLCJXVCI6Mn0%3D%7C1000&sdata=%2FSV1U4W4daACUHqRLh7IMsDFPoAnQe6BrWkr9PNfQUk%3D&reserved=0,200,text/html; charset=utf-8
https://southampton.libapps.com/libapps/login.php?site_id=512&target64=L2xpYmd1aWRlcy9hZG1pbl9jLnBocD9nPTY2NTIyOCZwPTUxNzg0MTE=,200,text/html; charset=UTF-8
https://www.bbconsult.co.uk/blog/why-nobody-uses-flash-anymore,200,text/html
https://h5p.org/content-types-and-applications,200,text/html; charset=utf-8
https://ar-ar.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Fshare_channel%2F%3Ftype%3Dreshare%26link%3Dhttp%253A%252F%252Fgeneric.wordpress.soton.ac.uk%252Fdigital-learning%252Fevents%252F%26app_id%3D966242223397117%26source_surface%3Dexternal_reshare%26display%26hashtag,200,"text/html; charset=""utf-8"""
https://soton.idm.oclc.org/login?url=https://link.springer.com/bookseries/558,200,text/html
https://ethos.bl.uk/Home.do;jsessionid=C8F4BB56F300B1AD7A430C62D0D73BD4,404,text/html
https://southampton.libapps.com/libapps/login.php?site_id=512&target64=L2xpYmd1aWRlcy9hZG1pbl9jLnBocD9nPTY2ODYzMyZwPTQ3NDkwNDU=,200,text/html; charset=UTF-8
https://de-de.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Fshare_channel%2F%3Ftype%3Dreshare%26link%3Dhttps%253A%252F%252Fgeneric.wordpress.soton.ac.uk%252Fdigital-learning%252F2020%252F03%252F09%252Fdeveloping-a-vr-experience-major-trauma-resuscitation-simulation%252F%26app_id%3D966242223397117%26source_surface%3Dexternal_reshare%26display%26hashtag,200,"text/html; charset=""utf-8"""
https://go.euromonitor.com/video-academic-2021-new-passport-interface.html?wvideo=myq7jjjs8g,200,text/html; charset=utf-8
https://sotonac.sharepoint.com/teams/BuildingDigitalCapabilities,403,text/plain; charset=utf-8
http://creativecommons.org/licenses/by-nc-sa/4.0,200,text/html
https://www.google.com/,200,text/html; charset=ISO-8859-1
https://www.southampton.ac.uk/isolutions/students/index.page,200,text/html; charset=utf-8
https://www.whatsapp.com/,200,"text/html; charset=""utf-8"""
https://www.nihr.ac.uk/documents/nihr-open-access-policy-for-publications-submitted-on-or-after-1-june-2022/28999,404,text/html; charset=UTF-8
https://sotonac.sharepoint.com/teams/SOESUndergraduateDissertations,403,text/plain; charset=utf-8
https://www.southampton.ac.uk/isolutions/office365/office365-onedrive.page,200,text/html; charset=utf-8
https://soton.idm.oclc.org/login?url=http://methods.sagepub.com/project-planner/research-ethics/i1055,200,text/html
http://soton.idm.oclc.org/login?url=https://onlinelibrary.wiley.com/doi/full/10.1111/j.1471-1842.2009.00848.x,200,text/html
http://archaeologydataservice.ac.uk,200,text/html; charset=UTF-8
https://www.coalition-s.org/plan_s_principles/,200,text/html; charset=UTF-8
https://soton.idm.oclc.org/login?url=https://onlinelibrary.wiley.com/doi/10.1002/9781118463093.ch13,200,text/html
https://twitter.com/dotsandspaces/status/951584674966654976,200,text/html; charset=utf-8
"https://en.wikipedia.org/wiki/Bolonia,_Spain",200,text/html; charset=UTF-8
https://sotonac-my.sharepoint.com/:v:/r/personal/arr1y12_soton_ac_uk/Documents/Stream%20Migrated%20Videos/eCoffee/eCoffee%20@%20SGH_%20Introducing%20Blackboard%20Ally-20210707_100038-Meeting%20Recording.mp4?csf=1&web=1&e=HjRDBy&nav=eyJyZWZlcnJhbEluZm8iOnsicmVmZXJyYWxBcHAiOiJTdHJlYW1XZWJBcHAiLCJyZWZlcnJhbFZpZXciOiJTaGFyZURpYWxvZy1MaW5rIiwicmVmZXJyYWxBcHBQbGF0Zm9ybSI6IldlYiIsInJlZmVycmFsTW9kZSI6InZpZXcifX0%3D,403,text/plain; charset=utf-8
https://www.theguardian.com/film/2011/jul/12/jean-luc-godard-film-socialisme,200,text/html; charset=UTF-8
https://trello.com/en,200,text/html; charset=utf-8
https://osf.io/6efvp/,200,text/html; charset=utf-8
http://eprints.rclis.org/7469/1/nancy.pdf,Error,
https://i0.wp.com/generic.wordpress.soton.ac.uk/wp-content/uploads/sites/321/2017/12/PostitPlus.png,200,image/png
https://www.nhmrc.gov.au/guidelinesforguidelines/develop/assessing-risk-bias,Error,
https://soton.idm.oclc.org/login?url=https://search.proquest.com/socialservices,200,text/html
https://sotonac.sharepoint.com/:b:/r/teams/Pure/Shared Documents/Quick Guides/How to export your data out of Pure using the CV functionality.pdf?csf=1&web=1&e=NHxRcW,403,text/plain; charset=utf-8
https://www.skillsforstudy.com/sites/default/files/2021-12/studying-online-ebook_2.pdf,200,application/pdf
https://www.acm.org/publications/openaccess#h-acm-open-(acm%E2%80%99s-transformative-model-for-open-access-publication),403,text/html; charset=UTF-8
https://faq.whatsapp.com/,200,"text/html; charset=""utf-8"""
https://soton.idm.oclc.org/login?url=https://search.proquest.com/hnpnewyorktribunefull?accountid=13963,200,text/html
https://ukdataservice.ac.uk/learning-hub/research-data-management/plan-to-share/costing/,200,text/html; charset=UTF-8
https://it-it.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Fshare_channel%2F%3Ftype%3Dreshare%26link%3Dhttp%253A%252F%252Fgeneric.wordpress.soton.ac.uk%252Fdigital-learning%252F2020%252F04%252F29%252Fwhat-do-this-years-blackboard-vle-awards-tell-us-about-remote-learning%252F%26app_id%3D966242223397117%26source_surface%3Dexternal_reshare%26display%26hashtag,200,"text/html; charset=""utf-8"""
https://www.economist.com/get-the-app,200,text/html; charset=utf-8
https://sotonac.sharepoint.com/:b:/r/teams/Pure/Shared Documents/Quick Guides/Creating Content Relationships in Pure.pdf?csf=1&web=1&e=NlRWHA,403,text/plain; charset=utf-8
https://soton.idm.oclc.org/login?url=https://royalsociety.org/journals/,200,text/html
https://nicki-clarkson.github.io/Open-Research-resources/,200,text/html; charset=utf-8
https://www.proquest.com/pqdtglobal/?accountid=13963&parentSessionId=o9MoprEbyodJT2ISpCiVcRso7Y84dLp6ux2WIcpoYUc%3D,200,text/html; charset=utf-8
https://www.webofscience.com/wos/alldb/basic-search,200,text/html; charset=UTF-8
https://youtu.be/scRqSyemVOA,200,text/html; charset=utf-8
https://www.ukri.org/funding/information-for-award-holders/open-access/open-access-review/,404,text/html; charset=UTF-8
http://www.southampton.ac.uk/isolutions/services/vpn_service/faq.php#634,404,text/html; charset=utf8
https://padlet.com/features,200,text/html; charset=utf-8
http://www.samsung.com/uk/smartphones/galaxy-s7/overview/,200,text/html; charset=UTF-8
https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/375951/Education_and_Teaching.pdf,200,application/pdf
http://www.spencerauthor.com/makerspace-myths/,403,text/html
https://www.southampton.ac.uk/isolutions/index.page,200,text/html; charset=utf-8
https://sotonac.sharepoint.com/teams/Pure/Shared%20Documents/Forms/AllItems.aspx?id=%2Fteams%2FPure%2FShared%20Documents%2FQuick%20Guides%2FClaim%20and%20disclaim%20a%20Research%20output%2Epdf&parent=%2Fteams%2FPure%2FShared%20Documents%2FQuick%20Guides,403,text/plain; charset=utf-8
https://southampton.libapps.com/libapps/login.php?site_id=512&target64=L2xpYmd1aWRlcy9hZG1pbl9jLnBocD9nPTEzMTI4NCZwPTQ1ODczMjM=,200,text/html; charset=UTF-8
https://soton.idm.oclc.org/login?url=https://www.proquest.com/hnpphiladelphiatribune1/news/fromDatabasesLayer?accountid=13963,200,text/html
http://prisma-statement.org/Extensions/ScopingReviews,403,text/html; charset=UTF-8
https://sotonproduction.service-now.com/$sn-va-web-client-app.do?sysparm_skip_load_history=true&sysparm_branding_key=uos_chat,200,text/html;charset=UTF-8
http://www.cas.org/content/references,404,text/html
https://plos.org/publish/publishing-faqs/,200,text/html; charset=UTF-8
http://www.esrc.ac.uk/funding/guidance-for-grant-holders/research-data-policy/,200,text/html; charset=UTF-8
https://soton.idm.oclc.org/login?url=https://www.proquest.com/hnpbaltimoreafricanamerican1/news/fromDatabasesLayer?accountid=13963,200,text/html
https://subscriptionsmanager.jisc.ac.uk/catalogue/2877,200,text/html; charset=UTF-8
https://youtu.be/6p2eJqJT0SI,200,text/html; charset=utf-8
http://www.dcc.ac.uk/resources/policy-and-legal/research-funding-policies/bbsrc,200,text/html; charset=utf-8
https://pt-br.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Fshare_channel%2F%3Ftype%3Dreshare%26link%3Dhttp%253A%252F%252Fgeneric.wordpress.soton.ac.uk%252Fdigital-learning%252F2020%252F04%252F29%252Fwhat-do-this-years-blackboard-vle-awards-tell-us-about-remote-learning%252F%26app_id%3D966242223397117%26source_surface%3Dexternal_reshare%26display%26hashtag,200,"text/html; charset=""utf-8"""
https://libguides.murdoch.edu.au/systematic/defining#s-lib-ctab-22166366-4,200,text/html; charset=UTF-8
https://www.nielsenisbnstore.com/,200,text/html; charset=utf-8
https://twitter.com/wsalibrary,200,text/html; charset=utf-8
https://tiny.cc/ecoffee,200,text/html; charset=utf-8
https://www.southampton.ac.uk/research/integrity.page,200,text/html; charset=utf-8
http://creativecommons.org/licenses/by/4.0,200,text/html
https://hi-in.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Fshare_channel%2F%3Ftype%3Dreshare%26link%3Dhttp%253A%252F%252Fgeneric.wordpress.soton.ac.uk%252Fdigital-learning%252F2024%252F09%252F26%252Fecoffee-in-2023-24%252F%26app_id%3D966242223397117%26source_surface%3Dexternal_reshare%26display%26hashtag,200,"text/html; charset=""utf-8"""
https://southampton.libapps.com/libapps/login.php?site_id=512&target64=L2xpYmd1aWRlcy9hZG1pbl9jLnBocD9nPTY2NTg2NyZwPTQ3MTY2OTk=,200,text/html; charset=UTF-8
https://www.southampton.ac.uk/business/get-in-touch.page#contacts-policy-and-governance,200,text/html; charset=utf-8
https://www.edsurge.com/news/2018-06-19-you-know-bill-nye-and-neil-degrasse-tyson-now-meet-comedic-scientist-sophia-shrand,200,text/html; charset=utf-8
https://connect.ebsco.com/s/article/Creating-Journal-Alerts-on-EBSCOhost-Tutorial?language=en_US,200,text/html;charset=UTF-8
http://www.bl.uk/aboutus/stratpolprog/legaldep/legaldepositleaflet.pdf,404,text/html
http://hrcak.srce.hr/index.php,200,text/html; charset=UTF-8
https://search.scifree.se/soton,200,text/html
https://southampton.libapps.com/libapps/login.php?site_id=512&target64=L2xpYmd1aWRlcy9hZG1pbl9jLnBocD9nPTEzMTI1OCZwPTg1ODk1Mg==,200,text/html; charset=UTF-8
http://www.dcc.ac.uk/resources/policy-and-legal/research-funding-policies/epsrc,200,text/html; charset=utf-8
https://southampton.libapps.com/libapps/login.php?site_id=512&target64=L2xpYmd1aWRlcy9hZG1pbl9jLnBocD9nPTY2ODk1MiZwPTQ4MDIwNTM=,200,text/html; charset=UTF-8
http://www.dban.org/,200,text/html; charset=UTF-8
https://soton.idm.oclc.org/login?url=https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6611132/,200,text/html
http://go.microsoft.com/fwlink/?LinkID=149156&v=5.1.10411.0,200,text/html
http://creativecommons.org/licenses/by-nd/4.0/legalcode,200,text/html
https://www.southampton.ac.uk/isolutions/office365/office365-email.page,200,text/html; charset=utf-8
https://ja-jp.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Fshare_channel%2F%3Ftype%3Dreshare%26link%3Dhttps%253A%252F%252Fgeneric.wordpress.soton.ac.uk%252Fdigital-learning%252F2020%252F03%252F09%252Fdeveloping-a-vr-experience-major-trauma-resuscitation-simulation%252F%26app_id%3D966242223397117%26source_surface%3Dexternal_reshare%26display%26hashtag,200,"text/html; charset=""utf-8"""
https://southampton.libapps.com/libapps/login.php?site_id=512&target64=L2xpYmd1aWRlcy9hZG1pbl9jLnBocD9nPTEzMTI1OCZwPTMyMTQ5MTI=,200,text/html; charset=UTF-8
https://southampton.libapps.com/libapps/login.php?site_id=512&target64=L2xpYmd1aWRlcy9hZG1pbl9jLnBocD9nPTEzMTI5MiZwPTg1ODY5OA==,200,text/html; charset=UTF-8
https://www.force11.org/datacitationprinciples,200,text/html; charset=UTF-8
https://southampton.on.worldcat.org/oclc/1402250141,200,text/html;charset=utf-8
https://plus.lexis.com/uk/xhome?federationidp=QH7VRR61106,200,text/html;charset=UTF-8
https://oatd.org/,403,text/html; charset=UTF-8
https://datatree.org.uk/,200,text/html; charset=utf-8
https://southampton.libapps.com/libapps/login.php?site_id=512&target64=L2xpYmd1aWRlcy9hZG1pbl9jLnBocD9nPTIzODExMCZwPTE1ODMxMjU=,200,text/html; charset=UTF-8
http://www.datacite.org,200,text/html; charset=UTF-8
https://southampton.libapps.com/libapps/login.php?site_id=512&target64=L2xpYmd1aWRlcy9hZG1pbl9jLnBocD9nPTEzMTMzNCZwPTQ4MDExMDI=,200,text/html; charset=UTF-8
https://basket,Error,Cannot connect to host basket:443 ssl:default [Temporary failure in name resolution]
https://www.southampton.ac.uk/people/5x8wpn/professor-marion-demossier,200,text/html; charset=UTF-8
